id,description_nl,normalized_description,label,attack_type,attack_family,severity,rule,rule_valid_by_parser,rule_validation_errors,option_coverage,source_name,source_url,source_usage,generation_method,log_example
SNORT-RAG-0143,"Technical note: Client asks for full DNS zone transfer from internal DNS server. Keywords: dns transfer, zone transfer. Need a valid alert rule.","technical note: client asks for full dns zone transfer from internal dns server. keywords: dns transfer, zone transfer. need a valid alert rule.",malicious,dns_axfr,attempted-recon,medium,"alert udp $EXTERNAL_NET any -> $HOME_NET 53 (msg:""LOCAL DNS AXFR detected""; content:""|00 FC 00 01|""; offset:12; depth:4; classtype:attempted-recon; sid:9710359; rev:2;)",True,,0.5555555555555556,Snort 3 Rule Writing Guide - Cisco Talos,https://docs.snort.org/,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,DNS QUERY TYPE=AXFR zone=corp.local from 203.0.113.77
SNORT-RAG-0144,"Formal analyst request: Client asks for full DNS zone transfer from internal DNS server. The rule must use msg, sid, rev and classtype.","formal analyst request: client asks for full dns zone transfer from internal dns server. the rule must use msg, sid, rev and classtype.",malicious,dns_axfr,attempted-recon,medium,"alert udp $EXTERNAL_NET any -> $HOME_NET 53 (msg:""LOCAL DNS AXFR detected""; content:""|00 FC 00 01|""; offset:12; depth:4; classtype:attempted-recon; sid:9549082; rev:3;)",True,,0.5555555555555556,Snort 3 Rule Writing Guide - Cisco Talos,https://docs.snort.org/,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,DNS QUERY TYPE=AXFR zone=corp.local from 203.0.113.77
SNORT-RAG-0145,FR: Detect ICMP ping sweep across internal hosts. Target: corporate proxy. Include a Snort rule with low false positives.,fr: detect icmp ping sweep across internal hosts. target: corporate proxy. include a snort rule with low false positives.,malicious,icmp_sweep,attempted-recon,low,"alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:""LOCAL ICMP SWEEP detected""; itype:8; detection_filter:track by_src, count 15, seconds 60; classtype:attempted-recon; sid:9840181; rev:1;)",True,,0.6666666666666666,Snort 3 Rule Writing Guide - Cisco Talos,https://docs.snort.org/,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,ICMP echo request from 203.0.113.90 to 10.0.0.1-10.0.0.30
SNORT-RAG-0146,Short operator query: Detect ICMP ping sweep across internal hosts. Observed log: ICMP echo request from 203.0.113.90 to 10.0.0.1-10.0.0.30,short operator query: detect icmp ping sweep across internal hosts. observed log: icmp echo request from 203.0.113.90 to 10.0.0.1-10.0.0.30,malicious,icmp_sweep,attempted-recon,low,"alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:""LOCAL ICMP SWEEP detected""; itype:8; detection_filter:track by_src, count 15, seconds 60; classtype:attempted-recon; sid:9017942; rev:2;)",True,,0.6666666666666666,Snort 3 Rule Writing Guide - Cisco Talos,https://docs.snort.org/,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,ICMP echo request from 203.0.113.90 to 10.0.0.1-10.0.0.30
SNORT-RAG-0147,"Short operator query: Detect ICMP ping sweep across internal hosts. Keywords: echo request, ping sweep. Need a valid alert rule.","short operator query: detect icmp ping sweep across internal hosts. keywords: echo request, ping sweep. need a valid alert rule.",malicious,icmp_sweep,attempted-recon,low,"alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:""LOCAL ICMP SWEEP detected""; itype:8; detection_filter:track by_src, count 15, seconds 60; classtype:attempted-recon; sid:9053936; rev:3;)",True,,0.6666666666666666,Snort 3 Rule Writing Guide - Cisco Talos,https://docs.snort.org/,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,ICMP echo request from 203.0.113.90 to 10.0.0.1-10.0.0.30
SNORT-RAG-0148,"FR: Détecter un balayage ICMP de type ping sweep. The rule must use msg, sid, rev and classtype.","fr: détecter un balayage icmp de type ping sweep. the rule must use msg, sid, rev and classtype.",malicious,icmp_sweep,attempted-recon,low,"alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:""LOCAL ICMP SWEEP detected""; itype:8; detection_filter:track by_src, count 15, seconds 60; classtype:attempted-recon; sid:9130537; rev:1;)",True,,0.6666666666666666,Snort 3 Rule Writing Guide - Cisco Talos,https://docs.snort.org/,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,ICMP echo request from 203.0.113.90 to 10.0.0.1-10.0.0.30
SNORT-RAG-0149,SOC alert description: Detect ICMP ping sweep across internal hosts. Target: internal DNS resolver. Include a Snort rule with low false positives.,soc alert description: detect icmp ping sweep across internal hosts. target: internal dns resolver. include a snort rule with low false positives.,malicious,icmp_sweep,attempted-recon,low,"alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:""LOCAL ICMP SWEEP detected""; itype:8; detection_filter:track by_src, count 15, seconds 60; classtype:attempted-recon; sid:9408130; rev:2;)",True,,0.6666666666666666,Snort 3 Rule Writing Guide - Cisco Talos,https://docs.snort.org/,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,ICMP echo request from 203.0.113.90 to 10.0.0.1-10.0.0.30
SNORT-RAG-0150,Technical note: Détecter un balayage ICMP de type ping sweep. Observed log: ICMP echo request from 203.0.113.90 to 10.0.0.1-10.0.0.30,technical note: détecter un balayage icmp de type ping sweep. observed log: icmp echo request from 203.0.113.90 to 10.0.0.1-10.0.0.30,malicious,icmp_sweep,attempted-recon,low,"alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:""LOCAL ICMP SWEEP detected""; itype:8; detection_filter:track by_src, count 15, seconds 60; classtype:attempted-recon; sid:9266904; rev:3;)",True,,0.6666666666666666,Snort 3 Rule Writing Guide - Cisco Talos,https://docs.snort.org/,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,ICMP echo request from 203.0.113.90 to 10.0.0.1-10.0.0.30
SNORT-RAG-0151,"Student scenario: Détecter un balayage ICMP de type ping sweep. Keywords: icmp, ping scan. Need a valid alert rule.","student scenario: détecter un balayage icmp de type ping sweep. keywords: icmp, ping scan. need a valid alert rule.",malicious,icmp_sweep,attempted-recon,low,"alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:""LOCAL ICMP SWEEP detected""; itype:8; detection_filter:track by_src, count 15, seconds 60; classtype:attempted-recon; sid:9847449; rev:1;)",True,,0.6666666666666666,Snort 3 Rule Writing Guide - Cisco Talos,https://docs.snort.org/,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,ICMP echo request from 203.0.113.90 to 10.0.0.1-10.0.0.30
SNORT-RAG-0152,"Student scenario: Many ICMP echo requests target the internal network. The rule must use msg, sid, rev and classtype.","student scenario: many icmp echo requests target the internal network. the rule must use msg, sid, rev and classtype.",malicious,icmp_sweep,attempted-recon,low,"alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:""LOCAL ICMP SWEEP detected""; itype:8; detection_filter:track by_src, count 15, seconds 60; classtype:attempted-recon; sid:9320858; rev:2;)",True,,0.6666666666666666,Snort 3 Rule Writing Guide - Cisco Talos,https://docs.snort.org/,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,ICMP echo request from 203.0.113.90 to 10.0.0.1-10.0.0.30
SNORT-RAG-0153,Student scenario: Détecter un balayage ICMP de type ping sweep. Target: FTP server. Include a Snort rule with low false positives.,student scenario: détecter un balayage icmp de type ping sweep. target: ftp server. include a snort rule with low false positives.,malicious,icmp_sweep,attempted-recon,low,"alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:""LOCAL ICMP SWEEP detected""; itype:8; detection_filter:track by_src, count 15, seconds 60; classtype:attempted-recon; sid:9318586; rev:3;)",True,,0.6666666666666666,Snort 3 Rule Writing Guide - Cisco Talos,https://docs.snort.org/,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,ICMP echo request from 203.0.113.90 to 10.0.0.1-10.0.0.30
SNORT-RAG-0154,Short operator query: Détecter un balayage ICMP de type ping sweep. Observed log: ICMP echo request from 203.0.113.90 to 10.0.0.1-10.0.0.30,short operator query: détecter un balayage icmp de type ping sweep. observed log: icmp echo request from 203.0.113.90 to 10.0.0.1-10.0.0.30,malicious,icmp_sweep,attempted-recon,low,"alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:""LOCAL ICMP SWEEP detected""; itype:8; detection_filter:track by_src, count 15, seconds 60; classtype:attempted-recon; sid:9769231; rev:1;)",True,,0.6666666666666666,Snort 3 Rule Writing Guide - Cisco Talos,https://docs.snort.org/,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,ICMP echo request from 203.0.113.90 to 10.0.0.1-10.0.0.30
SNORT-RAG-0155,"Short operator query: Many ICMP echo requests target the internal network. Keywords: echo request, icmp. Need a valid alert rule.","short operator query: many icmp echo requests target the internal network. keywords: echo request, icmp. need a valid alert rule.",malicious,icmp_sweep,attempted-recon,low,"alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:""LOCAL ICMP SWEEP detected""; itype:8; detection_filter:track by_src, count 15, seconds 60; classtype:attempted-recon; sid:9432567; rev:2;)",True,,0.6666666666666666,Snort 3 Rule Writing Guide - Cisco Talos,https://docs.snort.org/,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,ICMP echo request from 203.0.113.90 to 10.0.0.1-10.0.0.30
SNORT-RAG-0156,"Short operator query: Detect ICMP ping sweep across internal hosts. The rule must use msg, sid, rev and classtype.","short operator query: detect icmp ping sweep across internal hosts. the rule must use msg, sid, rev and classtype.",malicious,icmp_sweep,attempted-recon,low,"alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:""LOCAL ICMP SWEEP detected""; itype:8; detection_filter:track by_src, count 15, seconds 60; classtype:attempted-recon; sid:9661388; rev:3;)",True,,0.6666666666666666,Snort 3 Rule Writing Guide - Cisco Talos,https://docs.snort.org/,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,ICMP echo request from 203.0.113.90 to 10.0.0.1-10.0.0.30
SNORT-RAG-0157,SOC alert description: Détecter une activité C2 malware dans le trafic HTTP. Target: Linux SSH bastion. Include a Snort rule with low false positives.,soc alert description: détecter une activité c2 malware dans le trafic http. target: linux ssh bastion. include a snort rule with low false positives.,malicious,malware_c2,trojan-activity,critical,"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS (msg:""LOCAL MALWARE C2 detected""; flow:to_server,established; content:""/gate.php""; http_uri; content:""User-Agent|3A|""; http_header; nocase; classtype:trojan-activity; sid:9073273; rev:1;)",True,,1.0,Emerging Threats Open Rules,https://rules.emergingthreats.net/open/snort-2.9.0/emerging.rules.tar.gz,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,GET /gate.php?id=abc123&v=1 HTTP/1.1 User-Agent: Mozilla/4.0
SNORT-RAG-0158,FR: Infected host sends periodic HTTP beacon to external server. Observed log: GET /gate.php?id=abc123&v=1 HTTP/1.1 User-Agent: Mozilla/4.0,fr: infected host sends periodic http beacon to external server. observed log: get /gate.php?id=abc123&v=1 http/1.1 user-agent: mozilla/4.0,malicious,malware_c2,trojan-activity,critical,"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS (msg:""LOCAL MALWARE C2 detected""; flow:to_server,established; content:""/gate.php""; http_uri; content:""User-Agent|3A|""; http_header; nocase; classtype:trojan-activity; sid:9099933; rev:2;)",True,,1.0,Emerging Threats Open Rules,https://rules.emergingthreats.net/open/snort-2.9.0/emerging.rules.tar.gz,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,GET /gate.php?id=abc123&v=1 HTTP/1.1 User-Agent: Mozilla/4.0
SNORT-RAG-0159,"SOC alert description: Detect malware command and control HTTP beacon. Keywords: beacon, command and control. Need a valid alert rule.","soc alert description: detect malware command and control http beacon. keywords: beacon, command and control. need a valid alert rule.",malicious,malware_c2,trojan-activity,critical,"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS (msg:""LOCAL MALWARE C2 detected""; flow:to_server,established; content:""/gate.php""; http_uri; content:""User-Agent|3A|""; http_header; nocase; classtype:trojan-activity; sid:9053042; rev:3;)",True,,1.0,Emerging Threats Open Rules,https://rules.emergingthreats.net/open/snort-2.9.0/emerging.rules.tar.gz,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,GET /gate.php?id=abc123&v=1 HTTP/1.1 User-Agent: Mozilla/4.0
SNORT-RAG-0160,"Technical note: Infected host sends periodic HTTP beacon to external server. The rule must use msg, sid, rev and classtype.","technical note: infected host sends periodic http beacon to external server. the rule must use msg, sid, rev and classtype.",malicious,malware_c2,trojan-activity,critical,"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS (msg:""LOCAL MALWARE C2 detected""; flow:to_server,established; content:""/gate.php""; http_uri; content:""User-Agent|3A|""; http_header; nocase; classtype:trojan-activity; sid:9227048; rev:1;)",True,,1.0,Emerging Threats Open Rules,https://rules.emergingthreats.net/open/snort-2.9.0/emerging.rules.tar.gz,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,GET /gate.php?id=abc123&v=1 HTTP/1.1 User-Agent: Mozilla/4.0
